truck_id,order_id,node_id,node_type,event_type,truck_status,timestamp,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,port_congestion_level,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,risk_classification,delivery_time_deviation,pending_orders_count,episode_id
T28,4555,N90,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-02 19:20:03,50.046543,15.83689,17.24,0.13,2.71,263.1,1.9,1,0.4495,0.1794,3.03,308.13,1.0,3.74,8828.62,-10.0,0,7.69,0.74,1.0,0.6376,0.0162,0.7992,Moderate Risk,150.07,44,2
T28,4555,N90,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:20:03,50.046543,15.83689,6.04,5.43,4.18,0.0,0.5,1,0.5958,0.2231,2.77,517.17,1.0,1.0,9905.23,-2.62,1,6.2,0.5,0.0637,0.8746,0.4463,0.8092,Moderate Risk,154.96,44,2
T47,950,N79,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:20:37,50.084105,14.912093,5.75,3.34,3.0,215.38,0.5,0,0.4146,0.3186,0.0,433.1,0.6134,1.0,8219.02,-10.0,1,6.1,0.87,0.3849,0.8067,0.3138,1.0,Moderate Risk,149.94,36,2
T150,4060,N87,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-02 19:21:24,50.472782,20.52185,8.71,3.33,2.75,390.98,2.96,0,0.5565,0.2851,5.84,1000.0,1.0,1.0,1579.45,-10.0,0,7.69,0.5,0.2641,0.4489,0.9494,0.52,High Risk,147.17,32,2
T150,4060,N87,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:21:24,50.472782,20.52185,5.88,0.13,3.51,773.72,1.73,1,0.4561,0.4692,2.37,222.49,0.6169,1.0,8130.76,-10.0,1,4.1,0.5,0.3984,0.4534,0.3703,1.0,Moderate Risk,151.07,32,2
T40,1782,N89,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-02 19:21:31,48.591452,17.582317,13.65,2.03,2.73,370.56,0.5,1,0.5038,0.5623,2.08,179.86,0.7137,1.0,308.38,-10.0,0,9.57,2.84,0.327,0.6603,0.3959,0.454,Moderate Risk,155.15,42,2
T146,1165,N44,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:21:39,48.922971,21.411077,13.73,1.86,3.32,355.95,0.5,1,0.4534,0.4408,1.57,346.78,0.7712,10.39,9718.69,-6.62,1,6.07,0.94,0.6638,0.1315,0.7307,1.0,High Risk,150.7,39,2
T118,314,N8,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-02 19:22:37,49.229994,17.219004,14.81,-2.0,2.83,0.0,0.66,1,0.6204,0.4529,0.0,468.59,0.0,6.44,7110.52,-10.0,0,9.53,0.5,1.0,0.8415,0.3045,0.5164,Moderate Risk,152.91,46,2
T118,314,N8,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-02 19:22:37,49.229994,17.219004,15.4,1.38,3.19,464.41,0.5,1,0.3219,0.3715,0.0,212.98,0.6907,6.24,6323.95,-10.0,1,4.55,0.5,0.3634,0.703,0.3297,1.0,Moderate Risk,145.59,46,2
T184,4898,N25,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:23:14,49.917529,20.491362,6.05,3.92,4.19,378.5,1.45,1,0.3602,0.3568,0.15,984.92,0.4914,1.0,10000.0,-10.0,0,8.93,0.5,0.1776,0.5665,0.4218,0.7122,Moderate Risk,154.46,37,2
T167,1582,N49,NodeType.WAREHOUSE,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:23:34,49.932226,16.334858,15.29,1.65,3.72,0.0,0.8,0,0.4476,0.2043,0.52,620.42,0.0,7.31,4034.5,-10.0,0,10.6,0.5,0.7366,1.0,1.0,0.8919,High Risk,155.46,40,2
T179,3612,N19,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-02 19:23:43,49.471693,15.504065,14.58,3.4,3.8,392.65,0.5,1,0.4953,0.4037,0.0,218.11,0.2631,1.0,4651.51,-10.0,1,2.99,1.01,0.8545,0.2191,0.6187,1.0,Moderate Risk,144.74,49,2
T179,3612,N19,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-02 19:23:43,49.471693,15.504065,9.46,0.88,3.43,194.27,0.51,1,0.7747,0.2553,0.0,869.71,0.4932,1.43,9509.04,-10.0,1,6.71,1.09,0.444,0.3356,0.0,0.0,Low Risk,144.39,49,2
T112,1256,N28,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:24:43,49.943658,18.512195,5.8,1.71,3.21,342.84,1.25,1,0.3726,0.2911,2.35,671.39,0.8808,1.0,5079.54,-10.0,0,9.19,0.5,0.4719,0.6669,0.6521,0.6853,High Risk,153.81,39,2
T127,2218,N51,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-02 19:26:13,50.304573,20.257622,9.01,1.13,3.24,0.0,2.57,0,0.5614,0.4198,0.95,100.0,0.6716,1.51,7289.64,-10.0,1,5.73,1.43,0.9995,0.0904,0.1366,0.6974,Moderate Risk,143.99,34,2
T127,2218,N51,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:26:13,50.304573,20.257622,13.72,2.38,3.14,0.0,0.5,1,0.6022,0.4742,0.0,873.46,0.2614,3.74,8959.7,-10.0,0,9.23,0.5,0.0,0.9391,0.458,0.5731,Moderate Risk,149.54,34,2
T122,4841,N49,NodeType.WAREHOUSE,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-02 19:27:11,49.932226,16.334858,5.91,1.96,3.64,465.44,3.69,1,0.1774,0.5555,0.0,740.92,0.3342,3.28,5748.48,-10.0,0,9.98,0.5,0.0,0.4447,0.3271,1.0,High Risk,151.0,40,2
T122,4841,N49,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:27:11,49.932226,16.334858,11.06,1.87,3.14,309.4,1.59,1,0.2795,0.5238,0.12,100.0,0.6854,5.87,3473.9,-10.0,0,8.02,1.96,0.3999,0.4424,0.9945,1.0,High Risk,153.35,40,2
T49,3187,N27,NodeType.HUB,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-02 19:27:23,51.353022,20.755589,6.96,1.9,2.85,0.0,0.5,0,0.3704,0.3202,6.28,333.01,0.2182,1.0,6304.15,-10.0,0,9.0,0.5,0.0777,0.3428,0.8071,1.0,High Risk,148.28,37,2
T174,4825,N98,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-02 19:27:26,51.054165,18.331809,5.86,-1.77,3.44,0.0,4.87,0,0.765,0.1985,1.47,337.43,0.1891,2.95,10000.0,-10.0,1,6.38,1.04,0.6022,0.4851,0.2637,0.3702,Moderate Risk,151.49,52,2
T174,4825,N98,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-02 19:27:26,51.054165,18.331809,7.67,-1.45,3.16,26.87,0.5,1,0.5529,0.3708,0.0,396.08,0.0,3.79,2289.62,-10.0,1,4.02,1.9,0.9141,0.5375,0.663,1.0,Moderate Risk,148.31,52,2
T129,4289,N19,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-02 19:28:28,49.471693,15.504065,5.88,-1.0,2.65,640.84,4.59,0,0.2882,0.29,2.21,832.72,1.0,8.23,2482.46,-10.0,0,11.08,1.7,0.2719,0.1878,0.8447,0.9754,High Risk,153.62,49,2
T129,4289,N19,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:28:28,49.471693,15.504065,9.33,2.47,3.08,0.0,0.64,1,0.5136,0.3825,0.0,440.03,1.0,1.0,6158.12,-5.04,0,10.95,0.5,1.0,0.4092,0.2234,0.961,High Risk,153.7,49,2
T196,3568,N6,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-02 19:28:33,49.948557,16.451728,7.66,2.71,2.64,0.0,2.37,1,0.4775,0.3239,2.28,551.62,1.0,7.17,2494.84,-10.0,0,9.93,0.5,0.5537,1.0,0.775,0.894,High Risk,152.62,38,2
T196,3568,N6,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:28:33,49.948557,16.451728,16.96,3.0,3.32,337.73,0.86,1,0.2923,0.4584,3.76,636.49,0.0,2.13,10000.0,-10.0,0,12.98,0.5,0.4841,1.0,1.0,1.0,High Risk,156.52,38,2
T155,1112,N6,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:29:11,49.948557,16.451728,14.14,0.95,3.73,561.47,0.5,1,0.5809,0.487,8.33,637.58,0.8149,4.36,2786.03,-10.0,1,2.02,0.5,0.8993,0.7418,0.5332,0.8563,Moderate Risk,152.3,38,2
T144,2193,N20,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-02 19:35:56,51.10969,20.496443,5.96,-0.89,3.83,544.4,0.5,0,0.5106,0.3279,1.79,126.88,0.44,7.67,6781.56,-10.0,0,9.7,3.04,0.0,0.5389,0.3322,0.6209,Moderate Risk,149.54,41,2
T134,172,N13,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-02 19:35:57,48.648611,23.644309,19.35,1.18,3.16,80.88,0.5,1,0.5968,0.6409,1.4,1000.0,0.7463,1.0,6662.06,-10.0,0,9.82,3.86,0.6514,0.5094,0.4441,0.1847,Moderate Risk,152.33,40,2
T134,172,N13,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-02 19:35:57,48.648611,23.644309,6.1,3.87,4.39,0.0,0.5,1,0.3464,0.6313,0.0,100.0,0.4463,5.68,3310.83,-10.0,0,9.29,0.88,0.4956,0.0691,0.7586,0.7395,High Risk,152.47,40,2
T32,49,N81,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-02 19:36:04,49.844039,20.554878,12.62,2.44,3.44,149.67,4.61,1,0.4675,0.2976,0.72,100.0,0.6959,1.0,8589.19,-7.23,0,13.08,0.5,0.6013,0.4391,0.7654,0.6471,High Risk,155.46,32,2
T32,49,N81,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:36:04,49.844039,20.554878,5.89,0.56,3.57,232.64,0.5,0,0.4562,0.2414,1.84,228.77,0.0486,2.37,10000.0,-10.0,0,7.61,0.5,0.6193,0.5348,0.4264,1.0,High Risk,151.4,32,2
T136,3821,N60,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-02 19:39:43,51.321993,19.386179,5.92,1.03,3.66,147.62,2.4,0,0.4784,0.2407,3.4,156.48,0.8019,8.56,5196.46,-10.0,1,4.69,0.5,0.3691,0.7323,0.0,0.8532,Moderate Risk,152.21,49,2
T136,3821,N60,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-02 19:39:43,51.321993,19.386179,11.77,1.53,3.9,341.88,1.2,1,0.2732,0.1665,3.9,466.33,0.3556,5.16,5246.62,3.72,0,10.09,0.5,0.0187,0.6049,0.5563,0.798,High Risk,146.02,49,2
T119,1433,N85,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-02 19:41:46,49.81791,21.860772,8.37,2.59,4.43,15.85,2.8,1,0.2064,0.7686,0.2,126.37,0.6138,7.03,7319.82,-10.0,0,9.07,0.5,0.2054,0.4372,0.5444,0.7783,High Risk,148.78,43,2
T119,1433,N85,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-02 19:41:46,49.81791,21.860772,12.7,1.68,3.17,0.0,0.5,1,0.3257,0.6152,3.43,369.92,0.6353,1.0,5342.23,-7.07,0,9.68,0.5,0.3507,0.8032,1.0,1.0,High Risk,150.61,43,2
T192,2266,N77,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-02 19:42:01,51.016604,19.485264,7.82,3.13,3.05,0.0,0.9,0,0.3312,0.2472,2.72,627.31,0.2732,2.18,3247.16,-10.0,0,12.16,0.5,0.4432,0.5153,0.4105,0.7318,High Risk,145.44,41,2
T192,2266,N77,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-02 19:42:01,51.016604,19.485264,5.96,0.63,3.84,813.8,0.5,1,0.7372,0.3473,5.74,551.68,0.1648,3.83,3464.14,-10.0,1,3.77,0.5,0.0,0.1557,0.5223,0.6755,Moderate Risk,154.5,41,2
T11,3398,N61,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-02 19:42:47,50.017148,20.102642,11.14,1.81,3.59,502.01,0.5,1,0.4965,0.3176,0.0,100.0,0.2413,3.37,3513.49,-7.98,0,8.94,0.5,0.9846,0.3243,0.3851,0.2865,Moderate Risk,151.62,42,2
T11,3398,N61,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:42:47,50.017148,20.102642,11.46,-0.24,3.76,369.79,0.5,1,0.3988,0.2538,0.0,1000.0,0.7651,5.83,8757.54,-10.0,0,11.01,0.5,1.0,0.816,0.0393,0.8089,Moderate Risk,151.84,42,2
T168,3562,N1,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:43:34,49.906097,17.457825,10.6,2.12,3.68,248.38,0.5,1,0.4039,0.4368,0.09,221.71,0.4073,4.72,7890.76,-10.0,0,7.68,0.5,0.0,1.0,0.0,0.9198,Moderate Risk,151.4,45,2
T69,449,N72,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:44:02,50.918618,16.167175,11.4,-2.0,3.47,782.11,0.5,1,0.4511,0.1823,0.84,560.62,0.5539,1.0,6412.05,-10.0,0,8.3,0.5,0.297,0.6548,0.2774,0.6059,Moderate Risk,156.79,44,2
T199,2043,N23,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-02 19:45:33,51.166849,18.542683,5.55,1.37,2.21,816.92,0.57,0,0.7233,0.1098,1.89,1000.0,0.2302,3.8,893.04,-10.0,1,6.31,1.58,0.7435,0.2983,0.0,0.6624,Moderate Risk,146.21,46,2
T199,2043,N23,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:45:33,51.166849,18.542683,11.87,3.68,4.12,0.0,0.5,1,0.4123,0.1459,2.39,273.14,0.5665,1.0,5838.97,-10.0,0,8.73,1.43,0.5121,0.8184,0.8034,0.7893,High Risk,151.47,46,2
T135,2280,N80,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-02 19:45:34,48.535927,16.944614,10.71,5.44,3.53,0.0,2.24,1,0.5056,0.2706,0.0,626.31,0.3917,1.87,6697.08,-10.0,1,5.43,0.65,0.4612,0.1009,0.0,0.9379,Moderate Risk,151.9,39,2
T142,3975,N4,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:45:43,48.918072,15.112805,10.12,0.96,3.39,85.34,3.8,1,0.3407,0.237,2.55,216.47,0.9984,1.0,813.1,-10.0,1,4.42,0.5,0.9232,0.39,0.0,0.9689,Moderate Risk,149.79,33,2
T130,795,N37,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:46:28,49.34921,23.796748,15.91,-0.06,4.07,252.11,1.38,0,0.2075,0.5922,0.06,100.0,0.5777,6.07,5536.88,-10.0,0,14.16,0.5,1.0,0.8412,0.8632,0.9861,High Risk,149.37,29,2
T65,491,N20,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-02 19:48:02,51.10969,20.496443,5.95,-1.48,3.79,108.32,0.5,0,0.4764,0.3228,0.36,436.34,0.0075,5.97,5368.03,-10.0,0,8.7,2.94,0.1622,0.6943,0.7002,1.0,High Risk,155.03,41,2
T65,491,N20,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-02 19:48:02,51.10969,20.496443,6.22,3.08,4.88,23.39,0.5,0,0.348,0.2295,8.59,479.63,0.3611,4.84,6908.33,5.1,0,14.61,0.59,0.8254,0.7502,0.7927,1.0,High Risk,156.62,41,2
T32,49,N25,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:48:54,49.917529,20.491362,14.67,-2.0,3.81,0.0,0.5,0,0.295,0.5009,0.04,395.82,0.6022,1.28,7697.55,-9.16,0,11.33,0.5,0.6759,0.7276,1.0,0.8291,High Risk,150.58,37,2
T135,2280,N80,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-02 19:49:32,48.535927,16.944614,7.86,0.66,3.36,0.0,0.5,1,0.4488,0.3948,0.0,100.0,0.5301,7.67,4631.31,-10.0,1,4.01,0.5,0.0932,0.7602,0.1636,0.7477,Moderate Risk,148.72,39,2
T200,2839,N81,NodeType.HUB,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-02 19:49:42,49.844039,20.554878,5.87,1.11,3.48,868.55,0.5,1,0.5803,0.4338,2.67,758.31,0.4833,3.79,100.02,-10.0,0,9.48,0.74,0.5415,0.1565,0.4916,0.4657,Moderate Risk,154.01,32,2
T161,2972,N49,NodeType.WAREHOUSE,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:49:53,49.932226,16.334858,14.16,-0.03,3.76,120.47,0.5,1,0.4161,0.3937,2.43,533.6,0.7183,4.54,1839.66,-10.0,0,8.05,0.5,0.0,0.8665,0.9782,1.0,High Risk,152.55,40,2
T29,4719,N14,NodeType.CUSTOMER,ARRIVAL_NODE,RESTING,2023-01-02 19:53:33,50.876157,23.308943,5.86,3.77,3.43,421.49,0.5,1,0.27,0.65,5.95,695.63,0.3318,2.07,5854.99,-10.0,0,12.08,0.58,0.5329,0.8951,1.0,1.0,High Risk,147.79,39,2
T9,408,N10,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:56:09,50.536473,15.826728,11.38,-0.71,2.81,182.87,0.5,0,0.5538,0.1257,0.0,479.79,1.0,7.69,1785.79,-10.0,1,4.21,0.84,0.4759,1.0,0.5,0.8982,Moderate Risk,148.6,41,2
T83,3762,N6,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:56:44,49.948557,16.451728,7.41,4.06,3.52,0.0,2.72,1,0.2224,0.3828,7.59,214.07,0.0247,2.96,10000.0,-10.0,0,11.97,2.56,0.2386,0.9414,0.3194,0.6663,High Risk,146.65,38,2
T156,4513,N32,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:57:34,51.194612,17.569614,6.91,-1.11,3.76,298.79,0.5,0,0.5755,0.3304,5.17,104.17,0.5731,3.98,7119.0,-10.0,1,6.73,0.5,1.0,0.3492,0.7125,0.4006,Moderate Risk,146.64,47,2
T139,,N47,NodeType.PORT,END_SERVICE,IDLE,2023-01-02 19:58:43,50.606696,17.490854,10.33,3.66,4.04,0.0,0.5,0,0.438,0.471,12.33,456.16,0.0,14.7,10000.0,-10.0,0,7.54,3.58,0.5336,0.8621,1.0,1.0,High Risk,155.09,37,2
T139,,N47,NodeType.PORT,DEPART_NODE,IDLE,2023-01-02 19:58:43,50.606696,17.490854,8.63,2.36,3.67,77.91,0.5,1,0.6145,0.373,7.44,458.47,0.3483,1.0,3862.31,-10.0,1,5.82,0.5,0.4573,0.9863,0.0433,0.7726,Moderate Risk,152.97,37,2
T73,967,N67,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 19:59:34,49.494556,18.822154,12.03,-2.0,3.61,118.25,0.5,1,0.1804,0.3699,0.0,113.85,0.3034,2.15,7217.96,-10.0,0,11.27,1.58,0.2935,0.2393,0.487,1.0,High Risk,148.08,41,2
T193,4183,N97,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-02 20:02:07,49.012792,15.923272,14.01,-0.79,3.01,212.16,2.28,0,0.494,0.4202,0.0,738.82,0.2201,1.0,10000.0,-9.71,1,4.15,0.5,0.5748,0.5788,0.4138,0.6941,Moderate Risk,151.34,41,2
T193,4183,N97,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-02 20:02:07,49.012792,15.923272,9.13,4.74,4.73,392.23,0.5,1,0.2543,0.3493,0.0,100.0,1.0,8.05,6746.05,-10.0,0,10.86,0.5,0.0,0.519,1.0,1.0,High Risk,150.58,41,2
T208,1753,N93,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-02 20:02:49,50.020414,18.49187,6.3,3.02,4.2,205.06,4.27,0,0.3875,0.4361,0.0,829.34,0.7573,1.0,8726.86,-10.0,0,11.58,0.5,0.0,0.8797,0.9036,1.0,High Risk,155.77,45,2
T208,1753,N93,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-02 20:02:49,50.020414,18.49187,12.65,1.17,2.92,56.71,1.02,0,0.622,0.4287,2.12,339.43,0.3137,9.3,1363.35,-10.0,1,6.21,0.5,0.4408,1.0,0.3463,0.7537,Moderate Risk,149.79,45,2
T137,2307,N30,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-02 20:03:41,50.134731,22.894817,9.36,0.38,3.52,590.64,0.86,1,0.5065,0.6816,1.42,397.61,0.6976,4.79,6831.76,-10.0,1,6.93,0.5,0.6405,0.5818,0.9148,0.8854,High Risk,152.33,35,2
T137,2307,N30,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 20:03:41,50.134731,22.894817,19.66,-2.0,4.86,0.0,0.97,0,0.5077,0.3992,0.0,256.32,1.0,4.11,2341.62,-0.99,0,7.75,1.77,0.3368,0.5985,0.8096,1.0,High Risk,145.41,35,2
T209,4591,N26,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-02 20:05:20,48.411812,14.403963,14.1,-1.5,3.49,432.35,0.5,0,0.4608,0.4498,4.34,469.28,0.7689,10.02,3286.35,-10.0,0,8.61,0.5,0.717,0.6219,0.7395,1.0,High Risk,144.94,30,2
T34,293,N9,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 20:08:12,50.711214,20.852134,8.8,-2.0,3.12,275.42,2.81,0,0.4872,0.2585,5.87,551.12,0.2402,4.97,9306.94,-10.0,0,10.39,0.5,0.3781,0.396,0.2867,0.5396,Moderate Risk,154.31,27,2
T19,52,N83,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-02 20:09:09,50.99374,21.474593,5.97,-0.03,3.47,0.0,0.5,1,0.8002,0.4658,3.83,841.49,0.5093,1.0,6940.31,-10.0,1,2.93,0.5,0.7119,0.2782,0.4669,0.4303,Low Risk,152.28,46,2
T209,4591,N26,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-02 20:11:10,48.411812,14.403963,6.49,2.0,3.39,190.42,1.41,0,0.0587,0.5066,0.99,233.64,0.6065,1.0,3361.0,-10.0,0,14.64,0.95,0.8494,0.3242,0.5938,1.0,High Risk,158.29,30,2
T31,,N57,NodeType.CUSTOMER,ARRIVAL_NODE,IDLE,2023-01-02 20:11:26,50.78797,20.628557,6.04,2.78,4.18,0.0,0.5,0,0.5577,0.2972,2.7,861.12,0.6984,2.32,3019.21,-10.0,0,8.34,0.5,0.7493,0.7477,0.3178,0.9451,Moderate Risk,148.89,37,2
T207,3122,N43,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-02 20:12:22,51.361188,22.70935,15.44,-0.91,3.9,665.51,0.5,1,0.3055,0.3982,2.32,970.9,0.5316,1.39,2705.05,-10.0,0,11.35,0.5,0.6891,0.4904,0.1868,0.6815,Moderate Risk,154.96,40,2
T157,1426,N11,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-02 20:12:35,51.364454,17.130081,18.0,-2.0,3.9,0.0,1.29,1,0.614,0.3144,5.77,527.71,0.6218,7.44,8878.17,-10.0,1,5.69,0.5,0.6453,0.4628,0.2259,0.6208,Moderate Risk,150.0,38,2
T157,1426,N11,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-02 20:12:35,51.364454,17.130081,15.01,2.69,3.09,128.68,0.5,1,0.7147,0.3902,0.0,781.83,0.2704,1.0,6657.34,-10.0,0,4.58,0.5,0.3626,1.0,0.815,0.25,Moderate Risk,151.67,38,2
T214,4823,N61,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-02 20:12:55,50.017148,20.102642,6.14,0.32,3.6,602.23,0.5,1,0.1839,0.5269,0.0,663.94,0.7743,3.51,5481.85,-10.0,0,12.37,0.5,0.7659,0.0722,0.9579,1.0,High Risk,156.18,42,2
T58,2679,N30,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-02 20:13:29,50.134731,22.894817,5.86,1.48,3.42,68.32,0.5,0,0.578,0.4828,2.24,366.33,0.7318,1.0,328.05,-10.0,0,11.02,0.5,0.1121,0.5185,0.8628,0.6565,High Risk,150.47,35,2
T58,2679,N30,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-02 20:13:29,50.134731,22.894817,8.37,1.05,3.39,246.06,1.24,1,0.3962,0.5163,5.59,515.82,0.2458,8.19,3324.78,-10.0,0,10.28,1.09,0.5662,0.6285,0.3122,0.6698,Moderate Risk,146.21,35,2
T22,3858,N10,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-02 20:14:07,50.536473,15.826728,13.95,5.0,3.41,0.0,1.14,0,0.2718,0.4844,5.22,319.9,0.2601,5.38,3921.47,-10.0,0,7.77,0.5,1.0,0.3835,0.9329,1.0,High Risk,152.82,41,2
T101,,N90,NodeType.CUSTOMER,ARRIVAL_NODE,IDLE,2023-01-02 20:18:16,50.046543,15.83689,16.69,1.79,3.59,0.0,0.5,0,0.1834,0.2885,2.7,250.71,0.1788,10.31,9271.64,-10.0,0,8.59,0.5,0.4737,0.0,0.4209,1.0,High Risk,155.27,44,2
T56,4228,N81,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-02 20:20:06,49.844039,20.554878,10.29,0.48,3.99,0.0,1.21,0,0.5976,0.2385,0.0,693.89,0.4756,3.22,5322.36,-10.0,1,4.36,0.5,0.6942,0.4522,0.3996,0.8319,Moderate Risk,152.07,32,2
