truck_id,order_id,node_id,node_type,event_type,truck_status,timestamp,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,port_congestion_level,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,risk_classification,delivery_time_deviation,pending_orders_count,episode_id
T250,936,N81,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 05:11:21,49.844039,20.554878,14.23,2.04,0.0,333.81,1.24,0,0.5403,0.1378,0.38,485.49,0.6251,5.06,10000.0,-10.0,1,4.64,0.5,0.7344,0.7162,0.3735,1.0,Moderate Risk,100.72,40,0
T233,1512,N19,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-15 05:13:20,49.471693,15.504065,19.3,-1.03,1.2,0.0,0.5,0,0.7201,0.3442,0.15,409.2,0.4343,7.19,9061.29,-4.2,1,4.87,0.5,0.605,1.0,0.5363,0.5431,Moderate Risk,103.29,49,0
T233,1512,N19,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 05:13:20,49.471693,15.504065,5.27,1.12,0.09,196.52,0.5,1,0.3247,0.3084,3.75,966.9,0.4974,5.92,6811.7,-10.0,1,6.12,0.5,0.7337,0.9142,0.2526,0.782,Moderate Risk,110.64,49,0
T124,3260,N1,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-15 05:19:17,49.906097,17.457825,11.71,3.3,1.19,70.03,0.5,1,0.3156,0.4147,6.91,586.27,0.45,5.44,4100.47,-7.58,0,10.28,3.51,0.0,0.9047,0.5471,0.9162,High Risk,98.8,47,0
T124,3260,N1,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 05:19:17,49.906097,17.457825,5.11,4.94,0.44,168.34,1.03,0,0.295,0.5118,1.16,360.6,0.2976,3.81,603.8,-10.0,0,9.72,2.41,0.2583,1.0,0.2951,1.0,High Risk,109.08,47,0
T276,3909,N30,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-15 05:27:03,50.134731,22.894817,12.69,1.5,0.99,0.0,0.5,1,0.5959,0.4502,0.85,411.96,0.9746,1.0,10000.0,2.37,0,7.51,0.5,0.2708,0.4257,0.5962,0.5551,Moderate Risk,108.06,37,0
T276,3909,N30,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-15 05:27:03,50.134731,22.894817,12.99,2.18,0.99,526.43,0.5,0,0.5561,0.3779,0.0,1000.0,0.2712,8.81,5585.3,-10.0,0,10.85,0.5,0.426,0.6891,0.6934,0.835,High Risk,103.91,37,0
T270,4754,N77,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 05:31:52,51.016604,19.485264,10.88,-0.52,0.0,0.0,0.5,1,0.5938,0.3962,2.83,402.05,0.8517,6.74,4323.91,-10.0,0,11.49,2.63,0.7583,0.4874,0.2396,0.449,Moderate Risk,103.61,43,0
T1,743,N29,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-15 05:32:18,50.818999,22.549289,11.44,1.11,0.03,542.52,0.98,1,0.2527,0.4245,0.0,1014.56,0.3279,2.97,8028.03,-10.0,0,10.12,1.51,0.5562,0.7956,0.2927,0.903,High Risk,102.78,46,0
T261,3776,N63,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-15 05:33:18,50.090637,16.784553,8.88,3.47,1.15,0.0,0.5,1,0.4697,0.5503,2.85,798.92,1.0,6.91,6029.52,-10.0,0,11.45,0.5,0.1474,0.6114,0.4346,0.7006,High Risk,108.39,35,0
T261,3776,N63,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 05:33:18,50.090637,16.784553,5.06,0.57,0.22,253.08,0.63,1,0.6883,0.4614,3.82,203.76,1.0,2.05,8283.34,-10.0,1,5.55,0.5,0.7562,1.0,0.6329,0.5348,Moderate Risk,96.06,35,0
T68,2264,N79,NodeType.WAREHOUSE,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 05:33:30,50.084105,14.912093,5.11,1.6,0.46,810.3,1.28,1,0.3716,0.4802,2.94,107.36,0.5298,3.19,3229.43,-8.57,0,7.6,0.5,0.4258,0.5215,0.3019,1.0,Moderate Risk,100.64,39,0
T125,527,N54,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-15 05:34:59,48.593086,20.351626,10.92,-2.0,0.73,88.94,0.5,1,0.4841,0.338,1.44,524.3,0.7938,1.0,6104.27,-10.0,0,7.93,2.03,0.4353,0.3172,0.5036,0.4898,Moderate Risk,108.05,41,0
T241,3413,N96,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-15 05:38:09,49.81301,23.494411,6.11,-0.17,0.0,32.82,0.5,1,0.502,0.5664,3.09,481.06,0.1899,1.18,8179.38,-10.0,1,6.1,0.5,0.3367,0.0,0.5666,1.0,High Risk,101.71,36,0
T251,3560,N88,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-15 05:41:26,49.852205,14.360772,8.44,-0.15,0.89,640.87,0.5,0,0.2953,0.4379,0.0,639.19,0.8792,9.45,6119.74,-1.85,0,9.78,1.28,0.0,0.3349,0.7823,0.8412,High Risk,107.21,30,0
T251,3560,N88,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-15 05:41:26,49.852205,14.360772,14.92,-0.83,0.0,70.28,0.5,1,0.4295,0.3144,2.64,642.29,0.4631,1.0,1046.97,-10.0,0,9.55,2.06,0.1447,0.8718,0.6617,0.3041,Moderate Risk,109.18,30,0
T222,3376,N58,NodeType.HUB,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 05:49:11,49.974687,19.279472,8.25,2.06,0.54,0.0,0.5,1,0.3499,0.2658,0.0,933.14,0.0192,1.0,6807.68,5.18,0,7.47,0.58,0.9682,0.285,0.2181,0.7425,Moderate Risk,104.24,34,0
T163,2344,N98,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-15 05:50:05,51.054165,18.331809,5.1,4.77,0.41,0.0,0.73,1,0.3828,0.2352,4.82,100.0,0.0,1.08,8697.66,-10.0,0,9.55,5.07,0.2531,0.2416,0.4168,0.9315,High Risk,102.47,42,0
T163,2344,N98,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-15 05:50:05,51.054165,18.331809,5.15,0.97,0.59,222.83,1.19,0,0.6203,0.4429,0.0,268.47,0.6127,6.11,4437.42,-10.0,1,5.15,0.5,0.7208,0.0,0.6263,0.6084,Moderate Risk,105.57,42,0
T282,4266,N90,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-15 06:00:56,50.046543,15.83689,19.37,1.27,1.87,77.97,0.5,1,0.5042,0.3291,1.18,100.0,0.0772,3.05,9186.74,-10.0,0,10.4,0.5,1.0,0.7737,0.4917,0.5455,Moderate Risk,96.06,43,0
T282,4266,N90,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 06:00:56,50.046543,15.83689,5.9,-0.53,1.69,0.0,0.5,1,0.4009,0.2619,8.62,554.12,0.3029,1.0,3931.65,-5.27,1,4.64,1.77,0.7391,0.507,0.259,0.908,Moderate Risk,100.54,43,0
T38,1851,N17,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-15 06:02:25,51.550627,17.08689,5.45,5.39,1.8,271.54,1.34,0,0.515,0.1466,0.0,906.17,0.5245,6.9,6760.63,-10.0,1,3.71,0.5,0.9492,0.8723,0.2208,0.8255,Moderate Risk,100.02,47,0
T38,1851,N17,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 06:04:52,51.550627,17.08689,5.58,-2.0,2.33,0.0,0.5,1,0.6636,0.1988,0.0,613.02,1.0,7.64,6513.91,-10.0,0,7.09,0.5,0.8743,0.4658,0.5264,0.4444,Moderate Risk,96.06,47,0
T285,4964,N1,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-15 06:05:28,49.906097,17.457825,13.3,-0.38,2.55,0.0,0.5,1,0.4971,0.3635,1.51,632.26,0.8752,7.79,7515.41,-10.0,0,10.85,0.5,0.5249,0.9774,0.2646,0.7522,High Risk,107.48,47,0
T64,3725,N8,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 06:08:49,49.229994,17.219004,8.09,1.71,1.51,533.95,1.97,1,0.3372,0.4255,2.28,435.3,0.3817,10.15,7664.72,-6.52,0,7.52,0.5,0.0138,1.0,0.0273,1.0,Moderate Risk,100.14,38,0
T52,333,N47,NodeType.WAREHOUSE,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-15 06:11:04,50.606696,17.490854,5.56,3.83,1.17,132.87,0.5,1,0.5525,0.283,5.05,607.12,0.3589,5.27,8175.09,-6.86,1,3.5,2.35,0.3996,0.2053,0.4055,0.9682,Moderate Risk,103.9,37,0
T52,333,N47,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-15 06:11:04,50.606696,17.490854,6.4,-0.4,1.03,130.93,1.98,1,0.6433,0.2454,3.1,949.58,0.5988,4.74,8858.33,-10.0,1,4.75,0.5,0.5435,0.6499,0.3201,0.8528,Moderate Risk,100.04,37,0
T124,3260,N1,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 06:19:17,49.906097,17.457825,21.71,2.96,2.15,194.9,0.5,0,0.3215,0.4084,5.65,679.76,0.0,3.93,9060.87,-10.0,0,8.52,0.5,0.4484,0.7722,0.5502,0.8205,High Risk,103.88,47,0
T244,1516,N32,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-15 06:29:21,51.194612,17.569614,5.36,0.92,1.46,405.29,0.5,1,0.6048,0.2797,3.25,1000.0,0.7431,4.69,9853.74,-10.0,1,4.51,0.5,0.7182,0.97,0.2906,1.0,Moderate Risk,96.06,37,0
T244,1516,N32,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-15 06:29:21,51.194612,17.569614,6.5,-2.0,2.25,240.72,1.3,1,0.5836,0.4404,4.07,237.68,0.7885,1.0,4004.28,-10.0,1,6.78,0.5,0.8059,0.0,0.1544,0.8177,Moderate Risk,97.46,37,0
T40,2859,N6,NodeType.INSPECTION,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-15 06:30:09,49.948557,16.451728,15.73,0.22,1.77,0.0,2.4,1,0.3619,0.5002,1.93,250.45,0.32,2.32,4139.14,-1.9,0,8.23,0.95,0.1055,0.5608,0.8403,1.0,High Risk,108.51,37,0
T40,2859,N6,NodeType.INSPECTION,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 06:30:09,49.948557,16.451728,6.82,-0.62,2.59,0.0,1.89,0,0.5426,0.3189,0.0,718.47,0.3141,1.0,535.36,-10.0,0,8.25,0.5,0.3323,0.4602,0.4139,0.9084,High Risk,106.46,37,0
T1,743,N29,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-15 06:32:18,50.818999,22.549289,12.16,0.33,2.96,0.0,0.65,0,0.3513,0.4015,1.0,862.57,0.2959,1.0,1533.96,-10.0,0,12.07,0.5,0.0783,1.0,0.367,0.6041,High Risk,102.64,46,0
T1,743,N29,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-15 06:32:18,50.818999,22.549289,17.29,-2.0,2.0,358.56,0.5,1,0.3939,0.3462,0.0,528.97,0.4068,1.0,218.56,-6.49,0,8.77,0.53,1.0,0.9264,0.4959,0.8287,High Risk,109.04,46,0
T283,422,N30,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-15 06:32:42,50.134731,22.894817,16.7,-2.0,1.6,0.0,0.76,1,0.3553,0.4464,0.0,754.63,0.5582,1.0,6554.0,-10.0,0,11.86,0.5,0.7084,0.8952,0.8667,1.0,High Risk,104.55,37,0
T283,422,N30,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-15 06:32:42,50.134731,22.894817,5.62,1.29,2.47,105.14,0.62,1,0.5345,0.371,0.0,499.71,0.9543,1.0,5494.53,-10.0,1,5.26,0.5,0.8613,0.3964,0.6434,0.9944,High Risk,101.9,37,0
T261,3776,N63,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 06:33:18,50.090637,16.784553,5.49,-0.17,1.94,513.41,0.55,0,0.6078,0.3539,0.0,120.36,0.0035,1.0,9758.19,-10.0,0,7.31,0.5,0.3575,0.9025,0.4587,0.5817,Moderate Risk,101.57,35,0
T38,1851,N11,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 06:33:36,51.364454,17.130081,12.5,0.47,1.96,156.85,0.5,1,0.5435,0.4312,0.0,485.82,0.7397,3.63,8529.86,-10.0,0,6.34,3.08,0.5287,0.4409,0.5763,0.5986,Moderate Risk,99.94,40,0
T270,4754,N77,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-15 06:38:34,51.016604,19.485264,8.0,-2.0,2.62,80.49,0.5,1,0.4658,0.2152,3.49,194.8,0.9804,1.0,7915.64,-10.0,0,8.09,0.5,0.2125,0.4695,0.3294,0.1945,Moderate Risk,100.43,43,0
T270,4754,N77,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 06:38:34,51.016604,19.485264,5.34,1.19,1.38,898.46,0.66,1,0.4466,0.4055,0.89,575.25,0.0,11.28,5127.79,-10.0,0,8.55,1.83,0.0,0.3306,0.3668,0.6735,Moderate Risk,101.32,43,0
T120,4883,N79,NodeType.WAREHOUSE,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-15 06:43:48,50.084105,14.912093,19.5,1.81,2.76,0.0,4.49,0,0.3306,0.4832,1.81,100.0,0.3603,1.0,10000.0,-3.94,0,11.95,0.5,0.0,0.339,0.6559,0.787,High Risk,108.86,39,0
T170,575,N98,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-15 06:43:59,51.054165,18.331809,5.55,-1.25,2.2,364.34,1.47,1,0.3924,0.1481,3.36,1000.0,0.805,7.04,10000.0,-7.06,0,7.59,0.5,0.6227,0.659,0.061,0.9385,Moderate Risk,99.57,42,0
T170,575,N98,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 06:43:59,51.054165,18.331809,8.19,1.45,2.63,0.0,0.5,0,0.4496,0.2433,6.12,100.0,0.1686,7.65,7074.01,-10.0,0,8.58,1.28,0.9166,1.0,0.2189,0.7055,Moderate Risk,99.1,42,0
T12,1588,N13,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-15 06:48:30,48.648611,23.644309,7.31,-0.02,2.83,305.28,0.51,1,0.5784,0.5005,3.35,481.2,0.737,1.0,4328.09,-10.0,0,9.55,0.5,0.4877,0.597,1.0,0.8096,High Risk,99.62,38,0
T222,3376,N58,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-15 06:51:18,49.974687,19.279472,5.5,1.59,2.0,0.0,1.1,1,0.7895,0.2461,0.19,518.42,0.3227,6.19,6613.35,-7.74,1,3.57,0.76,0.225,0.4423,0.7744,0.5917,Moderate Risk,108.06,34,0
T222,3376,N58,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 06:51:18,49.974687,19.279472,11.81,6.36,1.67,214.25,0.5,1,0.6338,0.4423,2.06,625.01,0.5513,8.01,5123.35,-10.0,0,8.41,0.5,1.0,0.6385,0.3698,0.4078,Moderate Risk,105.08,34,0
T133,3278,N6,NodeType.INSPECTION,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 06:58:16,49.948557,16.451728,11.63,-0.06,1.9,175.36,0.5,1,0.5911,0.4316,3.57,527.72,0.7165,2.48,100.02,-10.0,0,10.22,0.84,1.0,0.1734,0.0282,0.5704,Moderate Risk,98.29,37,0
T248,2540,N49,NodeType.WAREHOUSE,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-15 07:00:10,49.932226,16.334858,5.77,2.71,3.09,600.69,0.5,0,0.6267,0.3068,3.55,165.52,0.6803,1.77,4046.86,-4.72,1,6.09,2.48,0.2521,0.2769,0.4535,0.4917,Moderate Risk,103.64,48,0
T120,4883,N79,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 07:00:38,50.084105,14.912093,10.9,0.56,3.42,270.06,0.5,0,0.3268,0.1783,0.7,602.31,0.4997,1.0,10000.0,-10.0,0,14.25,0.92,0.0,0.0,0.4367,0.8354,High Risk,97.58,39,0
T91,3429,N90,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-15 07:00:56,50.046543,15.83689,17.12,-0.31,3.57,266.07,1.77,1,0.4075,0.4022,0.0,100.0,0.6241,1.0,291.77,-10.0,0,7.76,0.5,0.6637,0.642,0.3175,1.0,Moderate Risk,101.85,43,0
T91,3429,N90,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-15 07:00:56,50.046543,15.83689,5.73,-1.88,2.91,442.69,0.5,1,0.475,0.3595,3.05,728.85,0.828,1.89,6967.2,-10.0,0,8.96,0.5,0.4247,0.2611,0.5546,0.812,High Risk,110.18,43,0
T34,3714,N3,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 07:02:02,51.101525,22.869411,9.86,-0.01,4.24,543.16,2.12,0,0.2136,0.4204,1.03,789.33,0.554,7.8,6259.36,-10.0,1,5.56,1.24,0.6743,0.536,0.3622,1.0,Moderate Risk,105.45,40,0
T247,1540,N1,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-15 07:02:33,49.906097,17.457825,5.83,-0.53,3.32,0.0,0.5,1,0.2459,0.3994,0.0,860.81,0.1901,13.49,8610.26,-10.0,0,12.77,1.21,0.5423,0.3229,0.2943,1.0,High Risk,103.03,47,0
T247,1540,N1,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 07:02:33,49.906097,17.457825,7.18,3.05,3.7,168.66,0.5,0,0.3432,0.4489,0.0,660.79,0.4113,1.0,1945.98,-10.0,0,9.99,0.72,0.0572,0.5622,0.7091,1.0,High Risk,104.59,47,0
T68,2264,N79,NodeType.WAREHOUSE,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-15 07:10:35,50.084105,14.912093,11.57,1.09,3.76,264.7,2.22,1,0.3753,0.5899,4.41,100.0,1.0,14.26,10000.0,-0.75,0,12.99,0.5,0.4465,0.5168,0.558,0.5996,High Risk,102.46,39,0
T68,2264,N79,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 07:10:35,50.084105,14.912093,10.61,-2.0,3.61,0.0,0.5,0,0.5566,0.4187,5.07,815.75,0.0,13.02,4272.26,-0.7,0,7.25,0.5,0.4633,0.0,0.8513,0.6878,High Risk,100.9,39,0
T33,3844,N58,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-15 07:10:48,49.974687,19.279472,8.31,3.09,3.79,38.86,0.5,0,0.3686,0.3954,1.3,547.47,0.2193,11.56,4635.22,-10.0,0,8.53,0.5,0.1466,1.0,1.0,1.0,High Risk,97.08,34,0
T33,3844,N58,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-15 07:10:48,49.974687,19.279472,6.0,4.83,4.01,267.02,1.66,1,0.327,0.3965,3.56,340.08,0.0402,1.0,6634.79,-10.0,0,9.3,0.5,0.2361,0.928,0.6194,0.816,High Risk,108.17,34,0
T233,1512,N49,NodeType.WAREHOUSE,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 07:13:45,49.932226,16.334858,8.11,-1.47,3.52,238.01,0.5,1,0.4964,0.3742,2.61,1060.2,0.0989,1.0,2203.15,-10.0,1,5.81,0.5,0.6051,0.8087,0.3825,1.0,Moderate Risk,103.85,48,0
T282,4266,N6,NodeType.INSPECTION,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 07:13:50,49.948557,16.451728,5.82,0.8,3.3,69.38,0.5,0,0.2003,0.3217,1.49,888.45,0.5709,7.74,10000.0,-9.06,1,6.22,0.5,0.1139,0.6679,0.4193,1.0,Moderate Risk,106.62,37,0
T308,1039,N58,NodeType.HUB,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-15 07:13:59,49.974687,19.279472,5.88,2.85,3.54,0.0,0.5,1,0.3363,0.2887,3.42,108.5,0.0349,1.0,6623.79,-10.0,0,7.87,1.45,0.725,0.0989,0.6172,0.6165,Moderate Risk,103.41,34,0
T287,4933,N83,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 07:14:17,50.99374,21.474593,8.33,3.83,3.56,705.19,1.89,1,0.5184,0.5503,7.03,479.89,0.5795,1.04,1004.51,-10.0,0,11.58,2.34,0.9107,0.0,0.9998,0.4227,High Risk,100.78,38,0
T259,4763,N37,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-15 07:15:56,49.34921,23.796748,8.64,1.13,3.64,260.29,0.5,1,0.2618,0.5278,2.62,106.65,0.2291,7.29,6407.47,-10.0,0,10.07,1.53,1.0,0.4203,1.0,0.8051,High Risk,105.8,51,0
T241,3413,N37,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-15 07:21:17,49.34921,23.796748,12.09,-0.04,3.73,0.0,0.5,1,0.423,0.6852,0.0,695.06,0.3205,6.79,7422.07,-10.0,0,11.21,0.5,0.2788,0.5955,0.4061,0.935,High Risk,109.0,51,0
T170,575,N91,NodeType.PORT,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 07:24:33,51.068863,18.080285,5.83,1.56,3.32,302.38,1.04,1,0.4727,0.2784,8.61,608.92,0.1081,1.0,4768.43,-10.0,0,11.39,0.5,0.8042,0.2478,0.4085,0.4326,Moderate Risk,103.61,34,0
T145,4068,N5,NodeType.WAREHOUSE,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-15 07:24:49,49.460261,23.829776,6.38,-2.0,4.26,0.0,1.45,0,0.4791,0.4925,2.98,285.97,0.2314,1.49,6099.01,0.25,0,8.18,3.25,0.3094,0.456,0.8948,0.7532,High Risk,97.62,42,0
T145,4068,N5,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 07:24:49,49.460261,23.829776,12.55,-1.68,3.09,0.0,1.46,1,0.5655,0.5374,0.0,558.41,0.4404,1.0,9277.21,-7.74,1,4.52,0.5,0.4848,0.7235,0.8922,1.0,High Risk,104.17,42,0
T261,3776,N49,NodeType.WAREHOUSE,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 07:26:16,49.932226,16.334858,5.94,4.08,3.77,798.55,0.5,0,0.3681,0.4531,0.0,102.65,0.2093,1.0,3611.97,-10.0,0,11.31,0.5,0.3223,0.6753,0.2406,1.0,High Risk,103.92,48,0
T80,3325,N6,NodeType.INSPECTION,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-15 07:30:09,49.948557,16.451728,17.16,0.05,2.99,0.0,1.97,1,0.2419,0.4316,4.12,616.91,1.0,5.12,2537.73,-10.0,0,14.41,0.5,0.1454,0.2812,0.9768,0.8952,High Risk,103.51,37,0
T80,3325,N6,NodeType.INSPECTION,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-15 07:30:09,49.948557,16.451728,14.66,-2.0,3.14,472.07,0.5,1,0.391,0.467,4.89,673.25,1.0,5.67,6982.21,-10.0,0,8.21,1.29,0.0,0.786,0.5674,0.8789,High Risk,103.16,37,0
T64,3725,N8,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-15 07:34:20,49.229994,17.219004,9.54,1.59,3.12,270.37,1.38,0,0.5218,0.3942,2.18,488.91,0.308,1.0,4413.95,-10.0,0,5.26,0.5,0.9821,0.8648,0.8207,1.0,High Risk,104.16,38,0
T64,3725,N8,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 07:34:20,49.229994,17.219004,15.79,0.81,3.31,517.69,0.68,1,0.5242,0.1897,0.09,722.14,0.1243,4.37,2359.61,-10.0,1,6.07,0.73,0.3021,0.9668,0.3231,1.0,Moderate Risk,104.5,38,0
T225,2030,N28,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-15 07:37:55,49.943658,18.512195,6.76,5.02,4.38,1.48,0.5,0,0.3194,0.3587,0.0,577.07,0.3036,8.91,3015.3,-9.29,1,5.79,0.5,0.9265,0.589,0.6185,1.0,High Risk,110.01,30,0
T225,2030,N28,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-15 07:37:55,49.943658,18.512195,16.29,4.03,4.08,401.36,0.5,1,0.4757,0.478,0.72,100.0,1.0,1.0,2600.24,-10.0,0,7.77,4.95,1.0,0.3924,0.4853,0.5688,Moderate Risk,109.54,30,0
T179,4846,N20,NodeType.WAREHOUSE,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-15 07:42:02,51.10969,20.496443,15.36,2.78,3.49,505.76,0.82,0,0.5495,0.2569,0.29,493.4,0.151,7.47,5354.76,7.14,1,5.74,0.5,0.0824,0.8167,0.4112,0.6466,Moderate Risk,97.76,30,0
T179,4846,N20,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-15 07:42:02,51.10969,20.496443,9.05,1.5,4.46,575.23,0.5,1,0.547,0.37,4.82,507.75,0.5288,3.49,3781.42,-10.0,1,6.17,1.85,0.5608,0.3461,0.7012,0.6373,Moderate Risk,108.06,30,0
T273,3679,N73,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-15 07:42:24,49.283886,21.22561,8.11,-1.99,3.98,0.0,3.33,0,0.4142,0.675,5.38,100.0,0.1646,6.42,2316.67,-10.0,0,9.69,0.5,0.2951,0.9113,1.0,1.0,High Risk,100.14,41,0
T273,3679,N73,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-15 07:42:24,49.283886,21.22561,14.44,1.37,4.27,0.0,0.5,0,0.2395,0.5296,0.19,367.04,0.4189,1.0,4597.38,-10.0,0,9.09,0.5,0.5265,0.5449,0.6335,1.0,High Risk,102.65,41,0
