truck_id,order_id,node_id,node_type,event_type,truck_status,timestamp,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,port_congestion_level,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,risk_classification,delivery_time_deviation,pending_orders_count,episode_id
T130,1795,N32,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 04:09:29,51.194612,17.569614,13.01,-2.0,1.86,728.29,0.5,1,0.6394,1.0,1.11,170.94,0.4771,1.0,10000.0,-4.83,0,11.53,0.5,0.2988,1.0,0.9825,0.1869,High Risk,163.88,40,7
T201,691,N77,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 04:13:27,51.016604,19.485264,5.45,-0.5,1.79,404.17,0.5,0,0.0773,1.0,2.03,724.83,0.4986,1.0,9662.49,-9.43,0,15.14,2.43,0.0,0.2374,1.0,1.0,High Risk,165.48,26,7
T95,2445,N58,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:13:49,49.974687,19.279472,12.59,2.74,1.27,601.87,0.5,1,0.2908,0.7676,4.57,784.44,0.2075,10.01,4148.95,-10.0,0,8.89,0.5,0.0,0.6984,0.7468,1.0,High Risk,166.91,48,7
T101,3106,N1,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:13:55,49.906097,17.457825,11.41,-0.06,0.68,223.08,3.17,1,0.5503,1.0,5.56,558.2,0.4232,11.89,6499.8,-10.0,0,7.42,1.24,0.3017,0.3802,0.5384,0.8557,High Risk,166.33,31,7
T101,3106,N1,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:13:55,49.906097,17.457825,8.11,2.32,1.19,725.02,2.5,1,0.0,1.0,7.35,368.3,0.7214,10.05,3125.83,-4.8,0,10.34,0.5,0.8225,0.6705,1.0,1.0,High Risk,165.42,31,7
T203,2473,N51,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 04:16:31,50.304573,20.257622,15.13,6.31,1.02,0.0,0.5,1,0.5153,1.0,2.1,785.48,0.6459,2.33,5340.83,-10.0,0,8.27,0.5,0.7266,0.8178,0.0,0.944,Moderate Risk,167.37,45,7
T120,1788,N10,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-12 04:21:50,50.536473,15.826728,12.84,3.77,1.38,126.72,3.48,0,0.2639,0.9789,2.59,607.15,0.0344,6.89,8281.63,-10.0,0,11.8,0.5,0.6514,0.1556,1.0,0.9337,High Risk,168.05,34,7
T120,1788,N10,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 04:21:50,50.536473,15.826728,11.87,3.98,1.42,66.44,0.5,1,0.3411,0.9445,2.63,322.66,0.0,1.33,6050.71,-10.0,0,9.14,3.21,0.5931,0.0,0.4723,0.918,High Risk,163.29,34,7
T58,,N34,NodeType.CUSTOMER,ARRIVAL_NODE,IDLE,2023-01-12 04:22:38,50.867992,21.789634,5.46,1.77,1.83,0.0,0.5,1,0.3305,0.7431,0.0,298.87,0.0,3.61,4234.47,-10.0,0,13.45,0.5,0.4898,1.0,1.0,1.0,High Risk,161.19,43,7
T55,1810,N45,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 04:23:06,51.361188,18.070122,15.42,0.21,1.0,296.76,0.74,1,0.2775,0.9676,0.0,1000.0,0.1849,1.0,6772.92,-10.0,0,8.32,0.5,0.7367,0.2818,0.8689,0.9223,High Risk,160.06,38,7
T165,266,N11,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:23:17,51.364454,17.130081,7.33,1.61,1.12,67.12,1.22,0,0.4721,0.9664,5.14,100.0,0.6039,4.1,787.73,-7.92,1,6.52,0.5,0.9185,0.7576,0.5221,1.0,High Risk,161.77,33,7
T165,266,N11,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:23:17,51.364454,17.130081,5.08,1.17,0.33,0.0,1.93,0,0.6509,1.0,4.25,100.0,0.0,5.31,3240.21,-10.0,0,7.62,0.5,0.4659,0.8586,1.0,0.4898,High Risk,162.7,33,7
T181,4413,N67,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 04:24:14,49.494556,18.822154,6.92,3.02,1.05,467.76,1.11,1,0.2827,0.9607,0.0,769.89,0.9489,1.0,8149.61,-10.0,0,9.05,0.5,0.5308,1.0,0.2638,0.9724,High Risk,169.35,44,7
T46,2601,N98,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:24:16,51.054165,18.331809,12.0,1.67,2.16,0.0,2.11,0,0.2612,0.9603,0.0,924.72,0.0133,3.13,5755.25,-7.17,0,11.9,2.0,0.6155,0.4985,1.0,0.9929,High Risk,168.05,46,7
T202,2554,N1,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 04:26:18,49.906097,17.457825,9.97,2.03,1.73,0.0,0.5,0,0.0955,1.0,0.0,724.44,0.4923,1.0,8085.73,-10.0,0,14.83,1.31,0.5049,0.4861,0.7413,0.7032,High Risk,167.1,31,7
T42,3732,N9,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 04:29:32,50.711214,20.852134,11.66,0.1,1.9,347.52,0.5,1,0.3164,0.666,8.74,748.8,0.443,3.9,7712.07,-10.0,0,8.29,2.08,0.359,0.849,0.8928,0.9337,High Risk,172.07,46,7
T28,3660,N69,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:29:33,49.350843,20.488821,8.89,-0.01,0.69,0.0,0.5,1,0.3672,0.9201,1.29,326.52,0.589,3.77,5668.96,-10.0,0,16.41,0.5,0.1732,0.3967,0.7366,0.5733,High Risk,164.32,45,7
T28,3660,N69,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:29:33,49.350843,20.488821,8.21,1.56,1.36,402.0,0.53,1,0.4666,0.8473,3.14,661.74,0.6171,16.32,3207.37,-10.0,1,6.36,0.5,0.0,0.4123,0.9984,1.0,High Risk,163.0,45,7
T8,1394,N44,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:29:42,48.922971,21.411077,5.91,2.0,1.49,0.0,1.66,0,0.6084,0.9379,4.64,533.96,0.6637,1.0,4484.45,0.57,0,9.92,0.5,0.7984,0.7536,0.6319,0.2971,Moderate Risk,164.79,42,7
T160,,N72,NodeType.CUSTOMER,END_SERVICE,IDLE,2023-01-12 04:30:17,50.918618,16.167175,5.34,4.43,1.35,296.81,2.6,1,0.1972,1.0,5.73,713.99,1.0,10.79,2858.04,-10.0,0,8.55,0.5,1.0,0.7173,0.603,0.9715,High Risk,169.3,40,7
T160,,N72,NodeType.CUSTOMER,DEPART_NODE,IDLE,2023-01-12 04:30:17,50.918618,16.167175,5.25,3.84,0.98,418.76,0.5,0,0.3185,0.7996,0.0,485.01,0.4701,1.05,6038.69,-10.0,0,8.87,0.5,0.6001,0.219,0.4697,0.915,High Risk,164.86,40,7
T65,3955,N3,NodeType.WAREHOUSE,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-12 04:30:23,51.101525,22.869411,9.27,7.47,1.07,60.13,3.04,0,0.2971,0.9679,5.42,100.0,0.3401,7.35,3762.96,-7.09,0,9.72,2.5,0.7157,0.4752,0.881,1.0,High Risk,166.06,30,7
T65,3955,N3,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 04:30:23,51.101525,22.869411,11.56,-0.07,1.35,688.37,0.5,1,0.182,0.8686,0.0,769.69,0.0797,8.59,7880.49,-10.0,0,11.85,1.09,0.2305,0.4397,1.0,0.9847,High Risk,168.12,30,7
T148,3737,N11,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:31:20,51.364454,17.130081,6.03,2.89,1.78,0.0,1.55,1,0.1528,0.9523,4.76,779.95,0.209,1.73,3346.1,-7.29,0,14.18,1.82,0.321,0.4228,1.0,1.0,High Risk,170.69,33,7
T97,1478,N75,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:32:00,49.385138,16.083333,10.86,3.41,0.2,303.7,0.5,1,0.4111,1.0,0.0,100.0,0.2463,1.0,9704.59,-10.0,0,10.31,0.5,0.3569,0.2493,0.5425,0.9301,High Risk,170.37,30,7
T44,1143,N81,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:32:56,49.844039,20.554878,6.12,-0.87,1.61,0.0,1.25,1,0.6114,0.9731,0.0,481.88,0.3601,1.0,7610.85,-10.0,1,3.13,0.5,0.8556,0.2758,0.3716,0.9836,Moderate Risk,158.52,37,7
T44,1143,N81,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:32:56,49.844039,20.554878,5.18,4.65,0.72,0.0,0.5,1,0.5234,0.9586,5.61,437.15,0.6026,6.67,6384.81,-10.0,1,6.92,0.5,0.8952,1.0,0.7487,0.8365,High Risk,168.15,37,7
T2,4784,N30,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 04:33:21,50.134731,22.894817,14.4,1.09,0.91,0.0,0.5,0,0.5645,0.7179,0.0,110.39,0.6069,9.69,3162.87,-10.0,0,5.35,0.5,1.0,0.3476,0.4789,1.0,Moderate Risk,169.8,58,7
T83,1067,N44,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:34:02,48.922971,21.411077,6.84,2.02,1.16,462.48,3.85,1,0.4652,0.8624,1.37,137.59,0.0,7.57,3111.32,-10.0,0,7.65,1.38,0.6381,1.0,0.6632,1.0,High Risk,168.88,42,7
T83,1067,N44,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:34:02,48.922971,21.411077,9.86,4.55,0.89,233.89,2.98,0,0.4446,0.8368,0.55,546.04,1.0,4.01,100.02,1.86,0,8.84,1.41,0.0134,0.9714,0.7428,0.9584,High Risk,168.33,42,7
T122,751,N53,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 04:34:38,49.719924,14.907012,11.82,2.24,0.71,166.7,0.5,1,0.245,1.0,4.98,104.13,0.4814,1.85,10000.0,-10.0,0,13.68,1.08,0.8388,0.3644,0.9335,0.4701,High Risk,169.98,46,7
T110,1612,N79,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:34:49,50.084105,14.912093,9.71,-0.36,1.39,21.57,0.5,1,0.2524,1.0,5.15,210.8,0.0787,2.19,10000.0,-10.0,0,9.86,0.5,0.6897,0.4966,0.4039,1.0,High Risk,164.0,38,7
T110,1612,N79,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:34:49,50.084105,14.912093,5.37,-0.66,1.48,610.08,0.65,1,0.6151,1.0,0.0,164.52,0.721,1.0,4910.68,-10.0,0,11.83,0.5,0.9193,0.327,0.3378,0.4712,Moderate Risk,168.92,38,7
T77,4442,N6,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-12 04:36:04,49.948557,16.451728,9.29,-0.26,0.4,171.61,0.5,1,0.3696,0.9308,0.0,431.09,0.7066,2.18,7047.66,-10.0,0,10.52,0.5,0.0016,0.8093,0.8195,0.7095,High Risk,165.86,44,7
T77,4442,N6,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 04:36:04,49.948557,16.451728,5.29,3.14,1.14,0.0,0.5,1,0.3787,0.8881,2.61,642.97,0.102,1.0,6169.22,-10.0,0,10.08,0.5,0.6793,0.227,0.6392,0.8113,High Risk,165.06,44,7
T25,4902,N7,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-12 04:36:23,50.792869,20.864837,17.91,0.47,1.63,0.0,2.16,0,0.113,0.9933,0.77,646.81,0.6869,3.94,2917.55,-10.0,0,14.9,0.9,0.5526,0.8699,1.0,0.8452,High Risk,165.64,49,7
T25,4902,N7,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 04:36:23,50.792869,20.864837,8.04,3.83,0.74,104.4,0.5,0,0.5337,0.934,6.85,734.54,1.0,1.68,6878.44,-10.0,1,3.32,0.5,0.4061,0.4846,0.4945,0.6333,Moderate Risk,169.8,49,7
T19,442,N12,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:37:18,51.145619,20.882622,5.12,2.78,0.48,690.0,4.4,1,0.3226,1.0,7.62,581.2,0.0,1.0,3178.03,-10.0,0,9.17,0.5,1.0,0.4106,0.7861,1.0,High Risk,168.11,36,7
T19,442,N12,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:37:18,51.145619,20.882622,7.21,1.64,0.94,0.0,3.33,1,0.1646,0.9534,0.0,100.0,0.8563,7.59,8304.89,-8.28,0,11.96,0.5,0.3554,0.224,1.0,1.0,High Risk,166.11,36,7
T105,2680,N98,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 04:37:32,51.054165,18.331809,5.51,1.56,2.04,0.0,0.5,1,0.1554,1.0,0.13,379.27,0.664,1.0,2955.69,-5.72,0,18.75,1.0,0.5536,0.6913,0.3715,0.5826,High Risk,162.38,46,7
T18,4858,N44,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:40:30,48.922971,21.411077,9.84,-2.0,0.96,0.0,0.5,0,0.39,0.9407,0.0,589.19,0.7025,5.67,3611.99,-10.0,1,6.41,0.5,0.7036,0.6904,0.6447,1.0,High Risk,165.98,42,7
T117,901,N6,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 04:46:53,49.948557,16.451728,15.85,0.81,1.89,323.2,0.5,0,0.2576,0.9633,3.19,684.31,0.5818,1.0,9545.61,-10.0,0,8.89,0.5,0.4987,0.4206,0.464,1.0,High Risk,167.93,44,7
T147,4738,N51,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 04:48:50,50.304573,20.257622,12.34,2.83,0.42,411.37,1.12,0,0.3625,1.0,2.7,604.48,0.0,1.11,9599.24,-10.0,0,9.17,2.57,0.6085,0.5369,0.4537,1.0,High Risk,168.58,45,7
T44,1143,N25,NodeType.WAREHOUSE,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:49:16,49.917529,20.491362,8.33,-0.12,1.69,145.8,0.5,1,0.3339,0.9097,3.12,626.34,0.2334,2.13,6379.59,-10.0,0,10.68,0.5,0.872,0.5932,0.7116,1.0,High Risk,170.1,48,7
T112,4468,N81,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 04:52:09,49.844039,20.554878,5.36,7.07,1.42,813.24,2.08,0,0.1931,0.8147,5.19,181.74,0.5744,7.2,9058.86,-8.71,0,12.82,0.78,0.5254,0.2947,0.694,1.0,High Risk,170.75,37,7
T196,3705,N21,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-12 04:55:35,51.148885,16.309451,5.43,0.97,1.71,168.82,5.25,1,0.4936,1.0,4.34,514.23,0.0744,7.91,100.02,-10.0,0,4.66,0.5,1.0,0.469,0.6761,1.0,High Risk,166.09,27,7
T196,3705,N21,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 04:55:35,51.148885,16.309451,5.4,5.98,0.34,0.0,0.5,1,0.4327,0.9951,10.12,652.18,0.7803,2.71,6259.51,-1.09,0,9.34,0.5,0.8921,0.6688,0.8363,1.0,High Risk,166.01,27,7
T125,965,N61,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:56:18,50.017148,20.102642,13.48,0.36,1.34,0.0,0.5,0,0.42,0.9342,4.55,870.49,0.2724,6.96,3680.62,-4.09,0,9.82,0.5,0.1738,0.3782,0.7697,0.9998,High Risk,162.88,43,7
T125,965,N61,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 04:56:18,50.017148,20.102642,15.29,8.18,0.85,95.8,0.5,1,0.4512,1.0,7.51,294.38,0.0,7.75,9373.01,-10.0,0,9.62,0.5,0.137,0.5534,0.7375,0.9435,High Risk,166.45,43,7
T146,313,N87,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 05:00:36,50.472782,20.52185,9.85,3.96,1.12,0.0,0.5,0,0.3717,0.7449,8.58,575.08,0.2124,4.41,6480.17,-8.55,0,5.91,3.85,0.5705,0.2605,1.0,1.0,High Risk,159.13,37,7
T146,313,N87,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 05:00:36,50.472782,20.52185,13.08,1.12,1.71,230.31,0.5,1,0.3322,1.0,4.37,806.84,0.3643,1.0,7648.96,-10.0,0,9.15,0.5,0.0,0.6785,1.0,0.9979,High Risk,169.81,37,7
T171,,N28,NodeType.WAREHOUSE,ARRIVAL_NODE,IDLE,2023-01-12 05:01:19,49.943658,18.512195,6.79,2.16,1.31,217.2,0.5,0,0.2163,0.9286,2.19,633.38,0.8991,1.0,9702.27,-10.0,0,12.83,1.98,0.3906,0.5041,0.6743,1.0,High Risk,168.5,27,7
T22,,N57,NodeType.CUSTOMER,END_SERVICE,IDLE,2023-01-12 05:04:20,50.78797,20.628557,5.24,-1.34,0.96,0.0,0.72,1,0.5955,0.877,5.24,350.16,0.9565,1.69,4661.18,-10.0,0,9.81,0.5,0.3363,0.3237,1.0,0.6724,High Risk,162.99,42,7
T22,,N57,NodeType.CUSTOMER,DEPART_NODE,IDLE,2023-01-12 05:04:20,50.78797,20.628557,5.35,-2.0,1.42,41.56,0.5,1,0.3715,0.9946,0.0,275.01,0.4925,1.0,8060.76,0.29,1,6.85,2.05,0.6484,0.4334,0.1512,1.0,Moderate Risk,161.51,42,7
T41,3407,N8,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-12 05:06:50,49.229994,17.219004,13.66,4.2,1.05,0.0,0.5,0,0.7231,1.0,0.19,536.85,0.5955,11.02,4397.5,-10.0,1,3.74,0.5,0.9397,0.9445,0.2137,0.596,Low Risk,165.1,44,7
T41,3407,N8,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 05:06:50,49.229994,17.219004,8.22,1.27,1.94,0.0,2.21,1,0.2527,1.0,0.0,879.65,0.8391,1.0,5795.62,-7.89,0,9.33,0.5,0.745,0.7427,0.8435,0.7378,High Risk,165.87,44,7
T130,1795,N32,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 05:09:29,51.194612,17.569614,5.39,8.56,1.56,0.0,1.05,1,0.3679,0.9297,6.49,653.31,1.0,5.48,2731.07,-10.0,0,12.66,2.58,0.6562,0.9316,0.804,0.7459,High Risk,170.81,40,7
T106,2316,N83,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 05:10:43,50.99374,21.474593,14.91,2.03,0.94,0.0,2.91,1,0.0889,0.8603,0.27,199.11,0.5571,7.07,5361.61,9.75,0,8.63,0.5,0.1805,0.677,0.5499,1.0,High Risk,172.63,34,7
T106,2316,N83,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 05:10:43,50.99374,21.474593,7.95,3.69,1.35,131.58,1.13,1,0.5163,0.8558,1.29,926.02,1.0,1.0,8775.48,-10.0,1,5.2,1.54,0.0,1.0,0.9104,0.5458,Moderate Risk,169.8,34,7
T101,3106,N1,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 05:13:55,49.906097,17.457825,7.99,3.98,1.32,648.78,0.5,1,0.2215,0.9533,5.8,230.91,0.7991,4.28,7418.0,-10.0,0,13.73,1.41,1.0,0.7534,0.9024,0.8947,High Risk,166.4,31,7
T5,,N61,NodeType.CUSTOMER,ARRIVAL_NODE,IDLE,2023-01-12 05:19:07,50.017148,20.102642,5.16,0.87,0.65,56.47,0.5,0,0.381,1.0,4.09,801.46,0.316,1.0,4518.99,-10.0,0,11.1,2.75,0.8472,0.4621,0.3285,0.4213,Moderate Risk,170.28,43,7
T56,1655,N84,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 05:19:52,50.632826,15.504065,15.12,3.0,1.13,339.43,0.5,1,0.3099,1.0,5.42,464.89,0.5679,6.53,10000.0,4.76,0,12.31,0.5,0.7258,0.4343,1.0,1.0,High Risk,163.52,38,7
T56,1655,N84,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 05:19:52,50.632826,15.504065,8.48,3.6,0.88,94.96,0.5,0,0.1861,0.9324,0.1,306.83,0.2314,1.0,2588.44,-10.0,0,19.63,0.5,0.4462,0.86,0.7473,0.3978,High Risk,168.61,38,7
T58,,N34,NodeType.CUSTOMER,END_SERVICE,IDLE,2023-01-12 05:22:38,50.867992,21.789634,6.59,5.66,1.37,219.23,0.5,0,0.2364,0.7839,0.0,254.12,0.43,8.68,10000.0,-10.0,0,15.88,0.5,0.679,0.7647,0.9054,0.8142,High Risk,164.64,43,7
T58,,N34,NodeType.CUSTOMER,DEPART_NODE,IDLE,2023-01-12 05:22:38,50.867992,21.789634,9.4,2.95,1.57,0.0,0.5,1,0.1753,0.8555,6.9,235.69,0.3223,1.0,9673.27,-10.0,0,13.45,0.5,0.6119,1.0,0.7121,0.7299,High Risk,167.63,43,7
T19,442,N20,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 05:22:43,51.10969,20.496443,9.94,-1.16,1.27,0.0,0.5,1,0.2238,1.0,0.0,283.52,0.3509,4.06,3506.29,-10.0,0,11.73,0.5,0.8196,0.6579,0.9194,1.0,High Risk,171.32,37,7
T165,266,N11,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 05:23:17,51.364454,17.130081,6.68,0.75,1.53,493.17,0.5,1,0.4942,0.9666,2.24,504.35,0.2825,1.0,6195.4,-10.0,0,7.4,1.67,0.5145,0.7403,0.628,1.0,High Risk,164.59,33,7
T123,1849,N1,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 05:23:22,49.906097,17.457825,5.45,3.63,1.8,506.06,0.5,0,0.4143,0.7517,3.71,106.1,0.3529,3.39,2622.67,-10.0,0,12.27,0.5,0.8972,0.0512,0.9611,1.0,High Risk,170.64,31,7
T191,4416,N1,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 05:30:26,49.906097,17.457825,8.67,1.32,1.95,0.0,1.54,1,0.1645,1.0,0.0,680.07,0.7711,1.0,5749.92,-10.0,0,11.07,0.67,0.3891,0.2881,0.8768,0.9669,High Risk,158.98,31,7
T191,4416,N1,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 05:30:26,49.906097,17.457825,11.98,-2.0,0.81,0.0,1.6,1,0.1814,1.0,0.0,637.44,0.6675,3.46,2241.27,-6.55,0,11.9,0.5,0.6475,0.7846,0.9402,0.9725,High Risk,160.93,31,7
T110,1612,N79,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 05:34:49,50.084105,14.912093,5.57,2.31,1.85,310.51,0.98,1,0.2612,0.974,0.71,235.17,0.4043,7.68,1057.11,0.35,0,10.18,0.73,0.4077,0.8194,0.9536,1.0,High Risk,169.2,38,7
T120,1788,N72,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 05:35:16,50.918618,16.167175,9.91,-2.0,1.38,855.96,0.5,1,0.3178,0.8479,3.64,945.82,0.1907,3.39,5161.79,-10.0,0,9.74,0.81,0.6966,0.2783,0.6046,1.0,High Risk,168.73,40,7
T155,1368,N9,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 05:35:19,50.711214,20.852134,9.13,-1.11,0.98,0.0,0.78,1,0.3918,0.8897,0.0,221.17,0.9055,9.48,10000.0,-10.0,0,11.52,2.18,0.6565,0.4195,1.0,1.0,High Risk,162.67,46,7
T155,1368,N9,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 05:35:19,50.711214,20.852134,14.56,-2.0,0.87,0.0,0.5,1,0.4036,0.8567,0.0,772.85,0.8398,8.63,4310.34,-10.0,0,8.0,0.5,0.2407,0.1277,0.9199,0.9065,High Risk,170.58,46,7
T180,1893,N18,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 05:37:16,50.39766,14.591972,13.41,-1.56,1.59,0.0,0.5,1,0.19,0.8441,4.81,285.44,0.4213,13.72,4370.28,-10.0,0,11.66,0.5,0.4202,1.0,0.316,0.9601,High Risk,161.0,28,7
T51,1032,N34,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 05:37:30,50.867992,21.789634,13.8,3.65,2.06,672.88,0.5,0,0.5245,0.9742,0.0,311.02,1.0,8.78,1385.13,-10.0,0,12.89,0.5,0.3585,0.6189,0.7824,0.9818,High Risk,161.37,43,7
T48,1875,N1,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-12 05:43:18,49.906097,17.457825,15.61,2.93,1.14,27.98,0.5,0,0.4934,1.0,2.88,646.95,0.4487,4.29,7680.21,-10.0,0,9.44,0.5,0.0304,1.0,0.6982,0.5619,High Risk,166.59,31,7
T48,1875,N1,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 05:43:18,49.906097,17.457825,5.3,0.81,1.22,0.0,0.5,1,0.2829,0.7975,0.0,341.48,0.5035,1.0,7038.9,-6.46,0,8.65,0.5,0.9901,0.4703,0.5486,1.0,High Risk,166.22,31,7
T72,2996,N28,NodeType.WAREHOUSE,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 05:47:03,49.943658,18.512195,5.33,-1.16,1.33,807.88,2.38,1,0.1149,0.8965,6.9,458.99,0.2402,1.0,9225.97,-10.0,0,13.67,0.5,0.0,0.7247,0.558,1.0,High Risk,170.32,27,7
T72,2996,N28,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 05:47:03,49.943658,18.512195,12.4,3.95,1.51,126.75,2.11,1,0.3749,0.9624,6.5,610.6,0.366,6.75,7250.29,-10.0,1,6.89,0.5,0.845,0.4786,0.5708,1.0,High Risk,166.01,27,7
