truck_id,order_id,node_id,node_type,event_type,truck_status,timestamp,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,port_congestion_level,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,risk_classification,delivery_time_deviation,pending_orders_count,episode_id
T269,380,N57,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 09:23:44,50.78797,20.628557,12.35,2.53,5.53,390.54,0.5,0,0.2099,0.8081,3.1,827.5,0.7445,11.27,5218.81,-10.0,0,14.74,4.21,0.0,0.3909,0.231,0.879,High Risk,90.34,28,1
T52,2354,N63,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 09:25:27,50.090637,16.784553,18.42,-1.9,5.56,0.0,0.59,1,0.2074,0.8937,6.63,199.9,0.47,13.81,5960.52,-9.13,0,8.63,0.5,0.5494,0.1912,0.1983,1.0,Moderate Risk,91.29,42,1
T138,815,N82,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-12 09:29:16,48.60615,22.630589,8.1,2.05,7.03,207.25,0.5,1,0.2314,0.8719,0.0,122.54,0.9247,6.03,6863.97,-10.0,0,8.07,0.5,1.0,0.8876,0.8065,0.7904,High Risk,159.1,38,1
T138,815,N82,NodeType.HUB,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 09:29:16,48.60615,22.630589,6.55,2.94,6.2,0.0,0.5,1,0.2822,0.906,0.0,100.0,1.0,1.0,10000.0,-10.0,0,11.07,0.5,0.7795,0.687,0.4213,1.0,High Risk,89.48,38,1
T319,774,N19,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-12 09:33:14,49.471693,15.504065,15.98,0.23,7.26,197.73,3.32,1,0.089,1.0,1.14,397.23,0.3396,8.86,9058.84,-10.0,0,9.59,0.5,0.5149,0.9206,1.0,1.0,High Risk,143.86,36,1
T319,774,N19,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 09:33:14,49.471693,15.504065,15.31,1.25,6.54,0.0,0.5,0,0.3131,1.0,4.28,661.31,0.1801,10.59,10000.0,-10.0,0,11.8,0.5,0.4509,0.9408,0.9875,1.0,High Risk,82.5,36,1
T160,3209,N29,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 09:33:42,50.818999,22.549289,7.73,1.43,6.17,14.93,0.5,1,0.5716,0.8419,6.5,928.65,0.5243,10.06,2986.63,-9.82,1,4.14,0.5,0.3432,0.7453,0.6843,0.8364,Moderate Risk,85.39,22,1
T160,3209,N29,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 09:33:42,50.818999,22.549289,9.33,5.52,6.75,79.51,0.5,1,0.2872,0.8157,0.97,610.14,0.1368,9.81,7340.11,-10.0,0,8.61,0.59,0.5402,0.5816,0.4832,0.9025,High Risk,83.74,22,1
T4,1831,N69,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 09:33:44,49.350843,20.488821,6.47,7.09,5.9,142.45,3.48,0,0.26,0.9118,5.11,472.41,0.1113,12.83,2256.85,-10.0,0,10.28,0.5,0.2726,1.0,0.6362,1.0,High Risk,89.0,39,1
T127,293,N61,NodeType.INSPECTION,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 09:34:32,50.017148,20.102642,17.23,5.04,5.34,0.0,2.22,1,0.0,0.9157,0.85,702.57,0.0169,1.0,10000.0,-10.0,0,14.84,0.5,0.558,0.8544,1.0,1.0,High Risk,90.77,35,1
T307,2986,N82,NodeType.HUB,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 09:36:33,48.60615,22.630589,6.53,-0.88,6.11,132.95,0.96,1,0.2805,0.6588,0.0,108.26,0.3518,1.0,4544.76,-10.0,0,10.64,0.5,0.4403,1.0,0.7467,1.0,High Risk,80.78,38,1
T76,4052,N1,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 09:40:34,49.906097,17.457825,6.4,0.44,5.61,0.0,0.54,1,0.635,0.9232,1.65,330.35,0.5703,7.37,6158.4,-10.0,1,6.03,0.5,0.3038,0.6772,0.6044,1.0,High Risk,90.29,32,1
T205,3058,N39,NodeType.WAREHOUSE,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 09:41:37,49.713391,22.79065,13.53,2.13,5.78,434.68,0.86,0,0.2595,0.6658,0.0,430.67,0.5245,1.07,7670.61,-10.0,0,10.46,2.09,0.4075,0.7868,0.8485,1.0,High Risk,85.18,26,1
T187,21,N23,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 09:42:05,51.166849,18.542683,7.25,1.87,5.32,0.0,0.5,1,0.2486,1.0,0.0,235.0,0.5473,4.55,8128.53,-10.0,0,14.22,1.03,0.8302,0.1831,0.4458,0.9608,High Risk,82.85,46,1
T293,2257,N72,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 09:45:20,50.918618,16.167175,6.67,2.75,6.68,78.9,2.16,1,0.2567,0.8306,0.0,396.56,0.0,1.41,9467.28,-10.0,0,11.25,0.5,1.0,1.0,0.3363,0.614,Moderate Risk,88.18,39,1
T293,2257,N72,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 09:45:20,50.918618,16.167175,19.3,7.9,5.39,278.48,0.5,1,0.2713,0.895,0.47,623.65,0.8488,4.23,1951.5,-10.0,0,11.04,0.5,0.1768,0.7579,1.0,0.9602,High Risk,85.12,39,1
T324,3465,N38,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 09:47:34,50.843495,14.708841,10.03,3.35,5.82,165.97,0.5,1,0.2325,0.8893,6.57,267.78,0.0,1.02,8264.99,-10.0,0,8.45,0.5,0.071,0.1639,1.0,1.0,High Risk,92.91,29,1
T185,4585,N8,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-12 09:50:13,49.229994,17.219004,18.36,2.2,6.55,0.0,1.77,0,0.0646,1.0,7.18,100.0,0.2353,5.16,4899.34,-1.43,0,16.1,0.5,0.3254,0.6209,0.6177,1.0,High Risk,79.71,35,1
T185,4585,N8,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 09:50:13,49.229994,17.219004,6.57,2.5,6.26,0.0,1.35,1,0.3323,0.7882,12.81,100.0,0.304,9.68,1460.81,-10.0,1,6.62,0.5,0.2199,0.2775,1.0,1.0,High Risk,85.93,35,1
T214,971,N51,NodeType.WAREHOUSE,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-12 09:50:35,50.304573,20.257622,13.03,4.53,5.42,1048.76,0.5,1,0.2476,0.6285,4.91,1000.0,0.2457,5.73,7557.73,-10.0,0,7.51,0.5,0.7538,0.7843,0.4447,0.9403,High Risk,83.62,38,1
T94,2415,N90,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 09:50:40,50.046543,15.83689,11.67,0.07,6.81,48.93,0.5,0,0.3297,0.8901,8.09,104.57,0.4263,1.0,8043.1,-9.14,0,12.3,3.07,0.5728,0.1985,1.0,1.0,High Risk,85.69,44,1
T335,3808,N39,NodeType.WAREHOUSE,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-12 09:51:19,49.713391,22.79065,6.07,3.06,4.3,670.43,1.97,0,0.4404,0.6965,7.09,1000.0,0.2411,2.76,4602.47,-10.0,0,10.9,0.5,1.0,0.4892,0.7117,0.7606,High Risk,85.03,26,1
T335,3808,N39,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 09:51:19,49.713391,22.79065,6.27,2.33,5.09,0.0,0.5,1,0.645,0.8003,5.17,992.08,0.25,1.0,5761.12,-10.0,1,2.69,0.5,0.0,0.0,0.7996,1.0,Moderate Risk,84.28,26,1
T128,4629,N28,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 09:59:30,49.943658,18.512195,13.09,5.04,5.9,314.71,0.5,1,0.2775,1.0,1.36,651.69,0.0223,1.0,924.2,-10.0,0,9.39,0.5,0.9967,0.6108,0.8777,1.0,High Risk,176.09,43,1
T237,2009,N44,NodeType.HUB,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 09:59:52,48.922971,21.411077,8.91,0.5,5.63,0.0,0.5,0,0.329,0.8624,4.15,1065.64,0.8271,8.12,4749.89,-10.0,0,12.68,0.5,0.499,0.4947,0.9693,0.8473,High Risk,85.25,31,1
T161,1875,N20,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-12 10:02:41,51.10969,20.496443,6.49,4.91,3.61,392.79,3.96,1,0.3116,0.9673,0.0,504.02,0.4213,1.0,2794.17,-10.0,0,13.37,2.23,0.7046,0.9655,0.9618,1.0,High Risk,88.52,37,1
T161,1875,N20,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 10:02:41,51.10969,20.496443,11.46,0.09,2.91,0.0,1.14,0,0.5102,0.7377,2.71,100.0,0.1325,8.76,10000.0,-10.0,0,9.73,2.7,0.8571,0.9971,0.6755,0.7068,High Risk,87.81,37,1
T330,3170,N61,NodeType.INSPECTION,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:03:09,50.017148,20.102642,6.25,4.78,5.02,0.0,0.79,1,0.4336,0.8696,2.7,234.11,0.0997,1.0,4698.35,-10.0,0,11.53,0.5,1.0,0.455,1.0,0.5412,High Risk,84.07,35,1
T166,1873,N61,NodeType.INSPECTION,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:05:58,50.017148,20.102642,9.77,4.24,4.07,0.0,0.86,1,0.3503,0.7757,2.55,423.68,0.6408,1.41,4055.2,-10.0,0,12.48,0.5,0.0,0.5373,0.9754,0.835,High Risk,93.24,35,1
T171,1209,N25,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:08:09,49.917529,20.491362,5.87,-1.53,3.49,345.16,0.5,1,0.2095,0.8336,0.0,444.29,0.3095,7.12,8936.51,-5.08,0,13.48,0.5,0.7585,0.4222,0.5154,1.0,High Risk,83.44,40,1
T175,2851,N30,NodeType.HUB,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:09:17,50.134731,22.894817,6.08,-0.67,4.32,181.04,0.5,1,0.3272,0.8574,0.34,862.48,0.4686,1.18,9722.32,-10.0,0,15.62,1.2,1.0,0.4932,0.7136,0.7105,High Risk,82.48,39,1
T310,4469,N72,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:09:23,50.918618,16.167175,19.94,3.6,3.65,99.97,0.5,1,0.4626,1.0,1.0,381.88,0.9074,8.23,2533.42,-10.0,0,7.09,0.5,0.445,0.0948,0.7309,1.0,High Risk,80.24,39,1
T342,2261,N25,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-12 10:10:16,49.917529,20.491362,10.68,0.22,3.35,499.59,0.5,1,0.2554,0.7618,3.08,351.85,0.7065,2.76,1452.56,-10.0,0,9.22,1.27,0.0586,0.0431,0.6285,1.0,High Risk,82.23,40,1
T342,2261,N25,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 10:10:16,49.917529,20.491362,17.75,0.62,3.05,0.0,0.5,1,0.3767,0.6521,0.66,676.31,0.5927,5.52,3249.97,-7.62,0,8.51,0.5,0.4016,0.0,0.129,0.951,Moderate Risk,85.03,40,1
T214,971,N51,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 10:10:30,50.304573,20.257622,8.08,-0.61,3.67,665.81,0.5,0,0.3386,0.8784,2.86,240.83,0.4631,7.26,5150.3,3.11,0,10.31,1.52,0.3677,0.5102,1.0,1.0,High Risk,90.29,38,1
T6,1239,N28,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:10:51,49.943658,18.512195,5.73,0.46,2.92,543.16,1.58,1,0.1038,1.0,0.0,931.44,0.6193,8.71,6390.09,-10.0,0,14.45,0.8,1.0,0.8778,0.7994,1.0,High Risk,78.66,43,1
T312,1581,N28,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 10:17:32,49.943658,18.512195,5.82,2.27,3.29,690.46,0.5,1,0.3917,0.9828,2.44,658.2,0.0138,8.91,1802.4,-10.0,0,10.16,1.14,0.4662,1.0,0.4017,1.0,High Risk,86.93,43,1
T55,3163,N84,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:17:35,50.632826,15.504065,12.98,0.44,4.14,0.0,0.5,1,0.206,1.0,6.19,182.13,0.8215,5.38,10000.0,-10.0,0,11.37,0.71,0.0,0.2938,0.6461,1.0,High Risk,88.39,43,1
T203,3264,N85,NodeType.HUB,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:18:13,49.81791,21.860772,7.42,5.54,3.46,207.19,0.99,1,0.193,0.8373,6.59,586.32,0.0,1.0,4033.35,-10.0,0,12.11,0.57,0.6012,0.4067,0.6149,1.0,High Risk,82.93,32,1
T281,1992,N29,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:20:08,50.818999,22.549289,9.14,0.49,4.02,499.24,0.5,1,0.1451,0.6641,3.46,395.81,0.8377,1.0,5007.01,-10.0,0,12.96,0.5,0.5739,0.8795,1.0,1.0,High Risk,85.35,22,1
T256,4860,N90,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:20:29,50.046543,15.83689,10.26,2.24,3.4,0.0,3.2,1,0.4272,0.9308,0.0,952.75,0.1476,1.0,7514.52,5.1,0,11.71,0.5,1.0,0.0156,0.7655,0.6792,High Risk,89.27,44,1
T256,4860,N90,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:20:29,50.046543,15.83689,16.32,-0.01,3.61,0.0,0.5,1,0.3883,1.0,3.93,121.52,0.3964,4.81,4513.55,-3.95,0,7.02,0.5,0.531,0.8177,0.7076,1.0,High Risk,84.52,44,1
T155,2925,N93,NodeType.PORT,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:20:46,50.020414,18.49187,5.95,4.03,3.8,169.85,0.5,1,0.2611,0.9177,8.26,383.94,0.2193,1.0,3224.11,-10.0,0,12.8,0.5,1.0,0.8862,0.5861,1.0,High Risk,155.66,40,1
T340,1538,N12,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-12 10:20:57,51.145619,20.882622,5.73,-0.32,2.94,288.91,0.5,1,0.3266,1.0,11.13,187.91,0.7086,1.0,3281.81,-8.17,0,8.32,0.5,0.7337,0.4309,0.9573,1.0,High Risk,89.1,43,1
T340,1538,N12,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 10:20:57,51.145619,20.882622,6.54,2.4,3.11,825.33,2.34,1,0.2596,0.8871,4.1,752.98,0.6714,9.67,2949.09,-10.0,0,11.07,0.5,0.3416,0.7567,1.0,1.0,High Risk,86.33,43,1
T218,2929,N69,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 10:22:58,49.350843,20.488821,5.87,1.93,3.48,0.0,1.91,0,0.51,0.8538,8.77,581.6,0.8367,11.55,5066.43,-10.0,0,7.38,0.5,0.9771,0.0,1.0,1.0,High Risk,89.14,39,1
T231,3130,N21,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-12 10:25:51,51.148885,16.309451,8.15,1.73,4.19,0.0,0.8,1,0.1013,1.0,3.1,672.48,0.4654,5.31,1420.89,-2.07,0,13.53,0.5,0.7211,0.8611,1.0,0.8356,High Risk,78.89,34,1
T231,3130,N21,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 10:25:51,51.148885,16.309451,22.69,1.23,3.6,0.0,0.5,0,0.5021,1.0,1.13,841.2,0.2149,1.53,208.52,-10.0,0,13.15,0.5,0.0,0.9025,0.974,0.7019,High Risk,90.29,34,1
T305,304,N3,NodeType.PORT,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:30:14,51.101525,22.869411,11.05,2.13,4.41,383.13,3.48,1,0.1792,0.7291,7.01,628.12,0.6889,8.72,5827.01,-10.0,0,11.05,0.5,0.8244,0.376,1.0,1.0,High Risk,90.82,32,1
T305,304,N3,NodeType.PORT,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:30:14,51.101525,22.869411,17.0,3.85,3.05,0.0,0.76,0,0.4204,0.7461,11.35,210.93,0.2443,1.0,7265.64,-10.0,0,11.98,0.5,0.7358,0.339,0.5481,0.8002,High Risk,88.51,32,1
T37,3443,N39,NodeType.WAREHOUSE,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:30:58,49.713391,22.79065,6.44,-2.0,3.38,120.63,0.5,1,0.4591,0.8167,5.33,1048.41,0.9496,10.12,6733.57,-8.22,0,7.36,0.5,0.6472,1.0,0.5701,1.0,High Risk,86.3,26,1
T270,3321,N32,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:32:03,51.194612,17.569614,10.66,6.42,3.51,0.0,1.81,0,0.3205,0.7779,4.04,389.04,1.0,2.39,5673.02,-10.0,0,8.67,0.5,1.0,0.7324,0.4267,0.9802,High Risk,88.9,33,1
T270,3321,N32,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:32:03,51.194612,17.569614,14.42,5.75,3.34,0.0,1.87,1,0.1316,1.0,3.62,510.42,1.0,15.38,5983.02,-10.0,0,10.97,0.5,0.634,1.0,0.9182,1.0,High Risk,79.01,33,1
T319,774,N19,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 10:33:14,49.471693,15.504065,8.11,4.0,3.81,0.0,2.39,1,0.2218,1.0,1.45,699.03,0.3304,2.87,10000.0,-10.0,0,9.58,2.1,0.433,0.3,0.9887,0.9867,High Risk,86.24,36,1
T202,3612,N96,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:34:10,49.81301,23.494411,5.79,-1.91,3.14,291.53,0.5,0,0.5915,0.7739,6.57,218.8,0.426,9.27,7814.13,-10.0,0,9.08,0.5,0.0,1.0,1.0,1.0,High Risk,90.29,26,1
T325,914,N46,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 10:34:24,51.060698,22.521341,5.99,2.86,3.96,290.62,0.5,1,0.0773,0.7532,4.46,578.21,0.8021,1.0,6964.74,-10.0,0,14.43,0.5,0.0,0.2569,1.0,0.9972,High Risk,86.43,42,1
T87,3957,N51,NodeType.WAREHOUSE,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:34:40,50.304573,20.257622,7.86,-0.5,4.29,260.98,0.5,0,0.6375,0.8822,1.95,100.0,0.7431,1.0,2927.31,-7.81,1,6.21,0.5,0.7667,0.7458,0.8712,0.7103,High Risk,88.61,38,1
T87,3957,N51,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:34:40,50.304573,20.257622,8.15,1.98,3.84,346.32,1.64,1,0.2179,0.9324,0.52,781.12,0.0,1.0,8314.09,-10.0,0,11.23,0.5,0.7214,0.0121,0.1682,1.0,High Risk,87.64,38,1
T193,4709,N29,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:39:55,50.818999,22.549289,11.01,1.82,3.56,0.0,0.5,1,0.2538,0.8286,0.99,214.88,0.6098,4.49,2988.03,-10.0,0,8.6,1.97,0.4644,0.5501,0.7052,1.0,High Risk,83.01,22,1
T193,4709,N29,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:39:55,50.818999,22.549289,11.02,3.57,2.61,318.25,0.84,1,0.5241,0.99,0.0,802.13,0.6539,7.93,8274.23,-10.0,0,7.98,0.87,0.7708,0.0,0.7119,1.0,High Risk,87.47,22,1
T64,1356,N83,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:43:29,50.99374,21.474593,5.94,0.49,3.74,0.0,3.63,0,0.17,0.7809,2.11,559.16,0.745,8.63,10000.0,-10.0,0,12.79,1.77,1.0,1.0,0.8902,1.0,High Risk,91.13,36,1
T64,1356,N83,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:43:29,50.99374,21.474593,12.7,5.27,3.99,449.2,0.5,0,0.4563,0.7749,0.0,185.81,0.5979,9.23,4287.77,-10.0,0,8.33,0.5,0.1294,1.0,0.6856,0.8056,High Risk,87.89,36,1
T293,2257,N72,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:45:20,50.918618,16.167175,5.94,0.34,3.76,444.51,1.48,0,0.1008,1.0,1.74,197.87,0.0295,4.16,2763.14,-2.39,0,15.76,0.94,0.1123,0.1449,0.6798,1.0,High Risk,85.53,39,1
T248,373,N16,NodeType.PORT,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-12 10:46:59,49.780348,14.264228,5.98,3.66,3.4,221.4,2.3,1,0.7378,0.9212,9.42,161.12,1.0,2.75,5015.43,-10.0,0,7.46,0.5,0.7538,0.647,0.717,0.6216,Moderate Risk,80.97,37,1
T248,373,N16,NodeType.PORT,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 10:46:59,49.780348,14.264228,5.93,4.59,3.71,225.08,0.5,0,0.6089,1.0,9.5,710.78,0.0,1.85,8511.21,-10.0,1,2.64,2.9,0.3749,1.0,0.9091,0.8544,Moderate Risk,82.83,37,1
T335,3808,N39,NodeType.WAREHOUSE,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 10:51:19,49.713391,22.79065,9.49,2.52,3.47,151.16,0.5,1,0.2005,0.8951,0.0,601.41,0.3132,10.45,10000.0,-0.01,0,13.71,0.5,0.0271,0.5798,1.0,1.0,High Risk,82.6,26,1
T317,3234,N98,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:52:02,51.054165,18.331809,5.89,0.71,3.56,254.9,0.5,0,0.3086,0.9504,3.54,323.32,0.7637,4.23,6711.71,-10.0,0,13.66,1.34,0.2675,0.8369,1.0,1.0,High Risk,81.31,36,1
T200,3077,N7,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:52:45,50.792869,20.864837,16.42,0.48,4.49,0.0,0.5,0,0.1822,0.8893,8.03,168.3,0.5287,6.59,8424.29,-10.0,0,15.23,2.33,0.5853,0.6545,0.585,0.8874,High Risk,87.42,39,1
T200,3077,N7,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:52:45,50.792869,20.864837,7.13,-0.09,3.05,28.01,0.79,1,0.3917,1.0,2.31,758.24,0.6475,9.95,2403.71,-2.59,0,8.33,0.5,0.7884,0.8583,0.991,0.8142,High Risk,88.74,39,1
T29,3861,N17,NodeType.CUSTOMER,END_SERVICE,EN_ROUTE_TO_PICKUP,2023-01-12 10:53:07,51.550627,17.08689,10.81,-0.36,3.91,0.0,0.5,1,0.3617,0.9586,1.87,424.86,0.6979,5.27,8354.0,-10.0,0,5.41,0.5,0.3213,0.4509,0.5925,1.0,High Risk,91.06,33,1
T216,2734,N47,NodeType.WAREHOUSE,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 10:55:04,50.606696,17.490854,11.37,1.73,3.22,270.78,0.5,1,0.266,1.0,4.84,670.27,0.7194,2.17,7862.24,-10.0,0,12.13,1.25,0.0,0.4309,0.8736,1.0,High Risk,92.19,34,1
T149,652,N61,NodeType.INSPECTION,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:56:11,50.017148,20.102642,9.78,-0.76,3.05,0.0,0.5,1,0.4743,0.9204,2.56,449.64,0.7285,7.07,10000.0,-9.3,0,8.78,1.71,0.531,0.9302,0.6808,1.0,High Risk,81.05,35,1
T149,652,N61,NodeType.INSPECTION,DEPART_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:56:11,50.017148,20.102642,6.68,2.94,3.9,0.0,0.5,1,0.3748,0.8947,0.14,877.93,0.1015,7.51,10000.0,-10.0,0,13.48,0.5,0.8387,0.2172,0.9216,0.6129,High Risk,84.99,35,1
T112,3494,N28,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_DELIVERY,2023-01-12 10:58:49,49.943658,18.512195,15.55,2.33,3.32,0.0,0.5,0,0.0,0.9404,0.0,675.39,0.7765,5.59,100.02,-10.0,0,17.79,0.88,0.2359,0.7968,0.8656,1.0,High Risk,83.33,43,1
T280,3108,N61,NodeType.INSPECTION,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 10:59:27,50.017148,20.102642,5.71,4.35,2.83,890.37,0.5,0,0.2546,1.0,3.81,1109.28,0.614,5.26,2884.9,-10.0,0,9.77,0.5,0.6217,0.644,1.0,1.0,High Risk,92.66,35,1
T340,1538,N20,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 11:04:04,51.10969,20.496443,5.98,4.86,3.92,17.43,0.5,1,0.213,0.915,1.23,1021.56,0.6092,4.38,10000.0,-10.0,0,13.31,0.5,0.1325,0.5556,1.0,0.8588,High Risk,89.67,37,1
T29,3861,N17,NodeType.CUSTOMER,DEPART_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 11:05:27,51.550627,17.08689,6.02,1.02,4.09,238.4,0.5,1,0.3751,1.0,5.1,304.63,0.0,2.29,10000.0,-10.0,0,7.16,0.5,0.8415,0.6129,1.0,0.9841,High Risk,90.23,33,1
T4,1831,N64,NodeType.CUSTOMER,ARRIVAL_NODE,EN_ROUTE_TO_PICKUP,2023-01-12 11:06:31,48.865813,20.526931,6.9,3.79,3.78,211.27,0.79,1,0.649,0.7476,8.96,207.94,0.9829,3.04,2908.83,-10.0,1,5.79,0.5,0.6645,0.8111,0.0,0.1578,Low Risk,81.38,31,1
T175,2851,N30,NodeType.HUB,END_SERVICE,EN_ROUTE_TO_DELIVERY,2023-01-12 11:09:17,50.134731,22.894817,12.03,4.84,2.86,0.0,0.5,1,0.2656,0.8009,2.95,489.15,1.0,4.08,7936.57,-10.0,0,9.51,2.57,0.6537,1.0,1.0,0.9411,High Risk,92.05,39,1
